"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-08-14","86.7","1.91","6.6","Marte, Ketel",606466,596295,"strikeout","called_strike",,,,,7,"Ketel Marte called out on strikes.","R","R","L","COL","ARI","S",2,,0,2,2022,"-0.33","0.19","-0.58","1.89",,668942,,2,6,"Top",,,,,661531,,,-5.286516821526781,-126.34033505278963,-5.631164483293605,-2.7731415600934626,20.461055663454964,-29.35905131271797,"3.66","1.74",,,,"87.9",2456,"6.5",662881,596295,661531,660707,663898,641857,641658,656582,592144,545341,"54",,,"0",1,0,0,,49,3,"Slider",0,7,7,0,7,0,7,0,"Standard","Standard",234,"0.002","-0.204"
"SL","2022-08-14","86.8","-1.64","6.05","Marte, Ketel",606466,659275,"hit_by_pitch","hit_by_pitch",,,,,14,"Ketel Marte hit by pitch.","R","L","R","COL","ARI","B",,,2,2,2022,"0.49","-0.36","1.54","0.18",,,,2,9,"Top",,,,,661531,,,6.554337739629863,-126.2739461399345,-7.154903231417633,4.114444089910368,21.912892709635184,-35.02430880030582,"3.59","1.71",,,,"86.6",2653,"5.8",662881,659275,661531,660707,663898,641857,641658,656582,592144,545341,"54.67",,,"0.7",1,0,0,,75,5,"Slider",4,7,7,4,7,4,7,4,"Standard","Standard",39,"-0.002","0.134"
"SL","2022-08-14","83.9","-2.06","5.17","Marte, Ketel",606466,663372,"field_out","hit_into_play",,,,,8,"Ketel Marte flies out sharply to right fielder Randal Grichuk.","R","L","R","COL","ARI","X",9,"fly_ball",2,1,2022,"0.5","0.02","-0.02","2.09",,,656896,1,1,"Top",190.98,87.61,,,661531,,,3.7330695826380142,-122.29129049782384,-0.8403462763283431,4.412750824188235,21.45454002267097,-32.05367487102317,"3.59","1.71",318,"103",51,"84.6",2491,"6.4",662881,663372,661531,660707,663898,641857,641658,656582,592144,545341,"54.07",0.026,0.046,"0",1,0,0,3,3,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0.028","-0.356"
"CH","2022-08-13","91.4","-1.83","5.72","Marte, Ketel",606466,570632,"single","hit_into_play",,,,,8,"Ketel Marte singles on a line drive to right fielder Charlie Blackmon.   Emmanuel Rivera to 2nd.","R","L","R","COL","ARI","X",9,"line_drive",3,1,2022,"-0.72","0.86","-0.17","1.92",,,656896,2,5,"Top",181.87,117.88,,,624513,,,5.753164991238985,-133.12982634161514,-5.657056372578604,-9.684111596789318,23.20670697539232,-21.018114448957277,"3.59","1.72",104,"110.7",4,"92.2",1803,"6.3",662882,570632,624513,543068,663898,641857,578428,656541,545341,453568,"54.21",0.634,0.584,"0.9",1,1,0,4,34,5,"Changeup",0,4,4,0,4,0,4,0,"Standard","Standard",234,"-0.007","0.201"
"CH","2022-08-13","91.5","-1.87","5.79","Marte, Ketel",606466,570632,"strikeout","called_strike",,,,,13,"Ketel Marte called out on strikes.","R","L","R","COL","ARI","S",2,,2,2,2022,"-0.51","0.83","-0.86","1.68",,,,2,3,"Top",,,,,624513,,,3.6601200679118846,-133.32706941508692,-6.384700040326851,-6.877605925121004,24.57844959429639,-21.12691888916142,"3.64","1.78",,,,"92.1",1532,"6.3",662882,570632,624513,543068,663898,641857,578428,656541,545341,453568,"54.22",,,"0",1,0,0,,19,6,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",232,"0.008","-0.083"
"FC","2022-08-13","90.2","-2.62","5.35","Marte, Ketel",606466,656234,"field_out","hit_into_play",,,,,5,"Ketel Marte lines out sharply to second baseman Brendan Rodgers.","R","L","R","COL","ARI","X",4,"line_drive",2,0,2022,"0.03","0.42","-0.21","2.55",,,,0,8,"Top",142.87,138.93,,,624513,,,5.8997173844163635,-131.41796911506424,-2.047274623938963,-0.6343309315487129,21.281875826525518,-27.002205770072162,"3.59","1.72",161,"105.1",9,"90.3",2386,"5.8",662882,656234,624513,543068,663898,641857,578428,656541,545341,453568,"54.71",0.771,0.759,"0",1,0,0,4,53,3,"Cutter",0,4,4,0,4,0,4,0,"Standard","Standard",181,"0.003","-0.317"
"SI","2022-08-13","95.7","-1.92","5.85","Marte, Ketel",606466,570632,"single","hit_into_play",,,,,13,"Ketel Marte singles on a line drive to right fielder Charlie Blackmon.","R","L","R","COL","ARI","X",9,"line_drive",1,0,2022,"-1.13","0.59","-0.33","1.4",,,,1,1,"Top",160.8,83.79,,,624513,,,6.764161350510463,-139.276791860838,-7.561576335459247,-16.202403680175,25.712668300677205,-23.13565899610845,"3.59","1.72",299,"90.2",19,"96.5",2143,"6.3",662882,570632,624513,543068,663898,641857,578428,656541,545341,453568,"54.15",0.526,0.52,"0.9",1,1,0,4,3,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",215,"-0.022","0.239"
"FF","2022-08-12","94.6","-2.45","5.85","Marte, Ketel",606466,622608,"field_out","hit_into_play",,,,,11,"Ketel Marte grounds out, second baseman Brendan Rodgers to first baseman C.  J. Cron.","R","L","R","COL","ARI","X",4,"ground_ball",3,2,2022,"-0.24","0.85","-0.15","3.85",,,,2,5,"Top",152.18,153.64,,,661531,,,6.536747647486221,-137.82419355457094,-1.528096649733667,-4.33992880354849,25.68631011407751,-21.07418619451348,"3.6","1.73",83,"85.6",4,"95.2",2197,"6.2",662978,622608,661531,543068,663898,641857,578428,656541,592144,453568,"54.28",0.403,0.413,"0",1,0,0,4,38,6,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",213,"0.011","-0.116"
"FF","2022-08-12","92.7","-1.95","6.46","Marte, Ketel",606466,622608,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out to first baseman C.  J. Cron.","R","L","R","COL","ARI","X",3,"ground_ball",0,0,2022,"-0.56","0.76","-0.16","2.44",,,677950,2,3,"Top",152.78,168.19,,,661531,,,5.742057165867921,-134.90086183454383,-6.171867674383884,-8.010331473106465,25.707215950551856,-21.739397118291226,"3.6","1.73",3,"71.2",-36,"92.4",2216,"5.8",662978,622608,661531,543068,663898,641857,578428,656541,592144,453568,"54.7",0.086,0.079,"0",1,0,0,2,19,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",198,"0.023","-0.218"
"CU","2022-08-12","78.7","-1.9","6.48","Marte, Ketel",606466,622608,"strikeout","swinging_strike",,,,,7,"Ketel Marte strikes out swinging.","R","L","R","COL","ARI","S",2,,1,2,2022,"0.38","-0.67","-0.52","1.72",,,,2,1,"Top",,,,,661531,,,2.2737228688362263,-114.77589622604934,-2.4086075646736784,3.08717935609332,17.350156417134418,-38.00272385741157,"3.6","1.73",,,,"78.6",2204,"5.7",662978,622608,661531,543068,663898,641857,578428,656541,592144,453568,"54.79",,,"0",1,0,0,,3,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0.01","-0.07"
"SL","2022-08-12","83.1","1.39","5.83","Marte, Ketel",606466,656458,"field_out","hit_into_play",,,,,4,"Ketel Marte pops out to first baseman C.  J. Cron in foul territory.","R","R","L","COL","ARI","X",3,"popup",3,2,2022,"-0.19","-0.17","-0.3","2.78",,,,1,8,"Top",163.08,182.12,,,661531,,,-3.4857302240503114,-121.15863093046431,-0.3112774105853119,-1.3372920552701135,20.167416205980786,-33.95579571235289,"3.6","1.73",84,"74",78,"83.3",2382,"6",662978,656458,661531,543068,663898,641857,578428,656541,592144,453568,"54.48",0.006,0.005,"0",1,0,0,3,60,6,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",287,"0.023","-0.207"
"SI","2022-08-07","95.8","-1.95","5.83","Marte, Ketel",606466,570632,"grounded_into_double_play","hit_into_play",,,,,13,"Ketel Marte grounds into a double play, second baseman Brendan Rodgers to shortstop Garrett Hampson to first baseman Elehuris Montero.   Josh Rojas out at 2nd.    Ketel Marte out at 1st.","R","L","R","ARI","COL","X",4,"ground_ball",1,1,2022,"-1.39","0.79","-1.11","2.21",,,668942,1,5,"Bot",141.34,149.87,,,553869,,,5.3558684753690295,-139.29967986837121,-5.697924512183372,-19.321028777454583,33.06790465005609,-20.813544195337865,"3.54","1.7",8,"101.7",-15,"95.5",2260,"6.3",663300,570632,553869,660707,663898,641857,641658,656541,602074,545341,"54.24",0.223,0.204,"0",1,0,0,2,41,3,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",222,"-0.032","-0.353"
"SI","2022-08-07","95.7","-1.87","5.87","Marte, Ketel",606466,570632,"walk","ball",,,,,9,"Ketel Marte walks.","R","L","R","ARI","COL","B",,,3,0,2022,"-1.55","0.8","0.74","2.17",,,,2,3,"Bot",,,,,553869,,,10.352563929211293,-138.84166897213723,-5.858114202632521,-22.439177962115743,33.99043156131707,-20.635742951705673,"3.67","1.7",,,,"95.1",2256,"6.3",663300,570632,553869,660707,663898,641857,641658,656541,602074,545341,"54.2",,,"0.7",1,0,0,,26,4,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",222,"0.008","0.039"
"SL","2022-08-07","84.4","-1.01","6.09","Marte, Ketel",606466,596112,"strikeout","swinging_strike",,,,,14,"Ketel Marte strikes out swinging.","R","L","R","ARI","COL","S",2,,0,2,2022,"0.85","-0.57","0.01","1.55",,668942,,2,7,"Bot",,,,,553869,,,0.6882265289141106,-122.8754524080994,-3.014705756976782,8.420230004572275,26.14720081618882,-37.55210549716544,"3.54","1.7",,,,"83.7",3246,"5.9",663300,596112,553869,660707,663898,641857,641658,656582,602074,545341,"54.57",,,"0",1,0,0,,62,3,"Slider",4,4,4,4,4,4,4,4,"Strategic","Standard",49,"-0.064","-0.204"
"SI","2022-08-07","97.3","-1.9","5.91","Marte, Ketel",606466,570632,"single","hit_into_play",,,,,7,"Ketel Marte singles on a sharp line drive to right fielder Randal Grichuk.","R","L","R","ARI","COL","X",9,"line_drive",2,1,2022,"-1.37","0.66","-0.29","1.79",,,,2,1,"Bot",162.03,81.44,,,553869,,,7.431104687618414,-141.29442965117252,-6.9560993041719215,-20.049801665171934,34.279954985056534,-21.88311915089845,"3.54","1.7",250,"105.6",11,"96.8",2111,"6.2",663300,570632,553869,660707,663898,641857,641658,656541,602074,545341,"54.26",0.897,0.933,"0.9",1,1,0,4,9,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.012","0.102"
"CH","2022-08-06","88.1","-2.28","6.21","Marte, Ketel",606466,622608,"field_out","hit_into_play",,,,,8,"Ketel Marte flies out to right fielder Charlie Blackmon.","R","L","R","ARI","COL","X",9,"fly_ball",1,0,2022,"-0.94","0.88","0.11","1.74",,,,1,6,"Bot",177.38,66.68,,,661531,,,7.707692793982269,-127.95134537813092,-6.490938335042837,-11.974477429052948,27.95870059175442,-21.343620691612404,"3.54","1.7",350,"96.3",39,"87.4",2203,"6.1",663288,622608,661531,543068,663898,641857,578428,602074,545341,453568,"54.42",0.066,0.106,"0",1,0,0,3,42,2,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",205,"-0.015","-0.178"
"FF","2022-08-06","94.5","-1.87","6.47","Marte, Ketel",606466,622608,"field_out","hit_into_play",,,,,9,"Ketel Marte grounds out, pitcher Antonio Senzatela to first baseman C.  J. Cron.","R","L","R","ARI","COL","X",1,"ground_ball",0,0,2022,"-0.17","0.91","0.37","1.9",,,677950,2,3,"Bot",131.71,181.29,,,661531,,,6.17178955696688,-137.31500367780183,-8.176800847903385,-3.563185517260584,30.852740260554796,-19.069443746891878,"3.54","1.7",12,"86.9",-8,"94",2076,"6.1",663288,622608,661531,543068,663898,641857,578428,602074,545341,453568,"54.41",0.129,0.12,"0",1,0,0,2,23,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",198,"-0.021","-0.218"
"CH","2022-08-06","87.9","-2.24","5.63","Marte, Ketel",606466,608032,"single","hit_into_play",,,,,13,"Ketel Marte singles on a line drive to center fielder Randal Grichuk.","R","L","R","ARI","COL","X",8,"line_drive",1,2,2022,"-0.99","0.7","-0.87","1.71",,,,2,8,"Bot",125.19,105,,,661531,,,5.411185143051897,-127.78907794973755,-4.792314296875949,-11.982239542013177,28.446202167953526,-23.725229581263157,"3.54","1.7",176,"89.6",8,"87.9",1663,"6.5",663288,608032,661531,543068,663898,641857,578428,602074,545341,453568,"53.95",0.537,0.509,"0.9",1,1,0,4,60,5,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",245,"0.025","0.147"
"FF","2022-08-06","95.2","-2.29","6.2","Marte, Ketel",606466,622608,"double","hit_into_play",,,,,5,"Ketel Marte doubles (32) on a fly ball to left fielder Yonathan Daza.","R","L","R","ARI","COL","X",7,"fly_ball",0,1,2022,"-0.46","0.99","-0.1","2.77",,,,2,1,"Bot",50.31,126.06,,,661531,,,6.722805075706537,-138.4323164101539,-5.522003322727975,-7.453900096895843,31.454416158121234,-18.440566072816694,"3.54","1.7",218,"71.5",26,"94.5",2125,"6",663288,622608,661531,543068,663898,641857,578428,602074,545341,453568,"54.53",0.874,0.822,"1.25",1,1,1,4,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",211,"0.023","0.237"
"KC","2022-08-05","84.2","-2.4","6.19","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out, second baseman Brendan Rodgers to first baseman C.  J. Cron.","R","L","R","ARI","COL","X",4,"ground_ball",0,0,2022,"0.3","0.11","0.56","1.01",,,,2,5,"Bot",141.27,164.3,,,553869,,,6.195705851674556,-122.34650122786665,-5.7113628476419365,1.6143159034165553,26.73256835774258,-30.053009922611107,"3.54","1.72",1,"48.5",-55,"82.6",2564,"5.6",663313,608566,553869,543068,663898,660707,578428,656582,602074,545341,"54.94",0.226,0.209,"0",1,0,0,1,42,1,"Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard",23,"-0.014","-0.099"
"SI","2022-08-05","95.5","-2.17","5.93","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,14,"Ketel Marte pops out to shortstop Jose Iglesias.","R","L","R","ARI","COL","X",6,"popup",2,2,2022,"-1.31","0.9","0.19","1.21",,,677950,1,3,"Bot",105.87,133.15,,,553869,,,9.021594360973186,-138.45573559715115,-8.654390953844894,-18.906927619254407,32.76418031746044,-18.69348096801682,"3.54","1.72",175,"63.8",52,"94",2156,"5.7",663313,608566,553869,543068,663898,660707,578428,656582,602074,545341,"54.76",0.097,0.087,"0",1,0,0,3,25,7,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",223,"-0.034","-0.271"
"KC","2022-08-05","88.2","-2.38","6.13","Marte, Ketel",606466,608566,"double","hit_into_play",,,,,5,"Ketel Marte doubles (31) on a line drive to left fielder Connor Joe.   Josh Rojas scores.","R","L","R","ARI","COL","X",7,"line_drive",3,2,2022,"0","-0.02","-0.15","2.36",,668942,,1,1,"Bot",54.19,124.03,,,553869,,,5.368186630943988,-128.36867836076954,-3.028710328334385,-1.095093003136723,25.840577085667963,-32.00096418857493,"3.54","1.72",217,"71.4",31,"87.3",2599,"5.7",663313,608566,553869,543068,663898,660707,578428,656582,602074,545341,"54.84",0.757,0.758,"1.25",1,1,1,4,6,6,"Knuckle Curve",0,0,0,0,0,1,1,0,"Standard","Standard",347,"0.1","0.943"
"FF","2022-08-05","98","-1.13","5.81","Marte, Ketel",606466,596112,"strikeout","called_strike",,,,,3,"Ketel Marte called out on strikes.","R","L","R","ARI","COL","S",2,,1,2,2022,"-0.95","1.5","0.71","3.18",,668942,677950,1,7,"Bot",,,,,553869,,,7.142908514659232,-142.4344898648239,-4.996359587950037,-14.670435763671943,35.57838502426752,-10.83954219621214,"3.48","1.69",,,,"97.3",2405,"6.1",663313,596112,553869,543068,663898,660707,578428,656582,602074,545341,"54.36",,,"0",1,0,0,,63,4,"4-Seam Fastball",4,5,4,5,5,4,4,5,"Standard","Standard",224,"-0.091","-0.325"
"SL","2022-07-27","81.6","-1.74","4.85","Marte, Ketel",606466,657277,"field_out","hit_into_play",,,,,8,"Ketel Marte lines out to shortstop Thairo Estrada.","R","L","R","ARI","SF","X",6,"line_drive",2,1,2022,"0.74","0.01","-0.25","2.27",,,,0,6,"Bot",124.21,134.57,,,642851,,,1.9143783774211864,-118.81815979557386,0.8251367161141991,6.592111001091164,24.752881515022786,-32.508916804438535,"3.6","1.74",166,"86.1",10,"81.6",2576,"6.5",663294,657277,642851,474832,527038,600303,642731,670768,596103,573262,"54.03",0.469,0.422,"0",1,0,0,4,44,4,"Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard",77,"-0.033","-0.261"
"CH","2022-07-27","87.4","-1.71","4.79","Marte, Ketel",606466,657277,"double","hit_into_play",,,,,7,"Ketel Marte doubles (29) on a ground ball to right fielder Luis Gonzalez.","R","L","R","ARI","SF","X",9,"ground_ball",1,0,2022,"-1.2","-0.41","-0.37","2.16",,,,1,4,"Bot",210.76,107.81,,,642851,,,5.73950280875595,-127.1108364231228,0.7492280264356879,-14.242672902770995,28.61288386829962,-37.021563313333935,"3.6","1.74",11,"99.1",-12,"87.4",1597,"6.6",663294,657277,642851,474832,527038,600303,642731,592626,573262,670768,"53.95",0.223,0.201,"1.25",1,1,1,2,28,2,"Changeup",1,2,1,2,2,1,1,2,"Infield shift","Strategic",271,"0.056","0.397"
"CU","2022-07-27","78","0.31","6.17","Marte, Ketel",606466,669674,"strikeout","called_strike",,,,,9,"Ketel Marte called out on strikes.","R","R","L","ARI","SF","S",2,,1,2,2022,"0.04","-1.35","0.73","2.03",,,,2,7,"Bot",,,,,642851,,,0.8157967407687223,-113.42346534407586,0.625738205377713,0.18065514566180604,25.317757730551023,-44.04055405332073,"3.49","1.69",,,,"76.9",2635,"6.1",663294,669674,642851,474832,527038,600303,642731,573131,596103,670768,"54.44",,,"0",1,0,0,,57,4,"Curveball",5,2,5,2,2,5,5,2,"Infield shift","Strategic",345,"-0.002","-0.07"
"SI","2022-07-27","93","-1.55","4.93","Marte, Ketel",606466,657277,"home_run","hit_into_play",,,,,5,"Ketel Marte homers (10) on a fly ball to right center field.","R","L","R","ARI","SF","X",,"fly_ball",1,0,2022,"-1.24","-0.32","-0.26","2.41",,,,2,1,"Bot",202.81,54.54,,,642851,,,6.05994408184295,-135.23240989128442,0.11036158864131362,-16.568989783364177,33.77417202575776,-36.36960395727698,"3.6","1.74",403,"106.2",22,"92.9",1849,"6.6",663294,657277,642851,474832,527038,600303,642731,592626,573262,670768,"53.9",0.837,1.427,"2",1,0,3,6,6,2,"Sinker",0,0,0,0,0,1,1,0,"Infield shift","Standard",247,"0.107","0.985"
"FF","2022-07-26","97.8","1.56","6.64","Marte, Ketel",606466,607074,"strikeout","swinging_strike",,,,,3,"Ketel Marte strikes out swinging.","R","R","L","ARI","SF","S",2,,2,2,2022,"0.52","1.81","0.53","3.39",,,,0,6,"Bot",,,,,663698,,,-3.950523929708676,-142.20936080591665,-7.381946485882567,7.951283717900526,34.713417780433524,-6.080572140965494,"3.59","1.74",,,,"97.3",2455,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.31",,,"0",1,0,0,,48,7,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",154,"-0.012","-0.195"
"SL","2022-07-26","87","2.16","6.39","Marte, Ketel",606466,607074,"strikeout","swinging_strike",,,,,2,"Ketel Marte strikes out swinging.","R","R","L","ARI","SF","S",2,,1,2,2022,"-0.81","0.49","-0.07","3.06",,672695,608348,1,3,"Bot",,,,,663698,,,-3.691901988216877,-126.65863893876622,-2.7987109464170605,-7.8878984877609915,26.640368817417976,-26.496724256079563,"3.59","1.74",,,,"86.5",2549,"6",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.46",,,"0",1,0,0,,25,6,"Slider",2,2,2,2,2,2,2,2,"Standard","Strategic",306,"-0.048","-0.325"
"SL","2022-07-26","87.7","-1.44","5.62","Marte, Ketel",606466,628708,"double","hit_into_play",,,,,9,"Ketel Marte doubles (28) on a ground ball to right fielder Luis Gonzalez.   David Peralta scores.","R","L","R","ARI","SF","X",9,"ground_ball",2,2,2022,"0.44","0.06","0.63","2.14",444482,,,0,8,"Bot",203.67,117.44,,,642851,,,4.110130558319679,-127.75146274901016,-2.414517997395166,3.9935096489260786,26.27873327606824,-31.21787321090572,"3.59","1.74",110,"87.1",6,"87.9",2690,"6.3",663314,628708,642851,474832,527038,681584,642731,573131,573262,670768,"54.17",0.44,0.42,"1.25",1,1,1,4,64,5,"Slider",6,3,6,3,3,7,7,3,"Infield shift","Standard",100,"0.006","0.765"
"FF","2022-07-26","94.7","1.89","6.57","Marte, Ketel",606466,607074,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to right fielder Luis Gonzalez.","R","R","L","ARI","SF","X",9,"fly_ball",1,1,2022,"0.45","1.64","0.23","2.72",,,,2,1,"Bot",185.12,81.72,,,663698,,,-5.301067880990653,-137.5140773639607,-7.951999261316012,6.8884659929342265,32.89624817633005,-9.788657379082881,"3.59","1.74",325,"94.5",44,"94.1",2357,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.27",0.011,0.017,"0",1,0,0,3,8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Strategic",156,"-0.01","-0.093"
"SL","2022-07-25","83.5","-2.11","5.84","Marte, Ketel",606466,596001,"field_out","hit_into_play",,,,,4,"Ketel Marte grounds out, shortstop Thairo Estrada to first baseman Brandon Belt.","R","L","R","ARI","SF","X",6,"ground_ball",0,1,2022,"0.86","0.16","-0.47","2.74",,,,0,4,"Bot",125.73,133.14,,,663698,,,2.0470866122867637,-121.58328186083713,-1.0241482004649285,8.143608890589192,24.5281878121236,-30.567073440971704,"3.59","1.74",25,"93.3",-5,"82.6",2527,"5.7",663315,596001,663698,474832,527038,681584,642731,592626,596103,670768,"54.79",0.217,0.195,"0",1,0,0,2,24,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",74,"-0.027","-0.187"
"FF","2022-07-25","97.6","-0.91","6.29","Marte, Ketel",606466,666619,"walk","ball",,,,,14,"Ketel Marte walks.   Alek Thomas to 2nd.","R","L","R","ARI","SF","B",,,3,1,2022,"-0.2","0.93","0.53","1.48",608348,,677950,2,8,"Bot",,,,,642851,,,4.368625882769603,-141.81661498225478,-9.586673767190124,-3.7032260609963026,34.52174004679388,-17.49390705464338,"3.51","1.74",,,,"97.9",2485,"6.7",663315,666619,642851,474832,527038,681584,642731,592626,596103,670768,"53.84",,,"0.7",1,0,0,,65,5,"4-Seam Fastball",5,0,5,0,0,5,5,0,"Infield shift","Standard",207,"0","0.144"
"SL","2022-07-25","85.2","-2.05","5.81","Marte, Ketel",606466,596001,"fielders_choice_out","hit_into_play",,,,,4,"Ketel Marte reaches on a fielder's choice out, second baseman Wilmer Flores to catcher Joey Bart.   Josh Rojas out at home.","R","L","R","ARI","SF","X",4,"ground_ball",2,2,2022,"1","0.11","-0.3","2.59",668942,,,1,1,"Bot",141.34,170.14,,,663698,,,2.0772808402877754,-124.03075360886504,-1.4535344385892772,9.811248306512509,26.16968643938315,-30.912485199593334,"3.59","1.74",18,"77",-6,"84.3",2485,"5.8",663315,596001,663698,474832,527038,681584,642731,592626,596103,670768,"54.72",0.097,0.089,"0",1,0,0,2,6,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",55,"-0.075","-0.247"
"SL","2022-07-25","87.4","-1.34","6.05","Marte, Ketel",606466,666619,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to right fielder Luis Gonzalez.","R","L","R","ARI","SF","X",9,"fly_ball",0,1,2022,"0.74","0.09","-0.12","2.4",,,,0,7,"Bot",201.02,84.17,,,642851,,,1.4109691799798312,-127.27406570551618,-2.860992967021615,7.749145912541495,27.03025615508907,-30.782891679171854,"3.59","1.74",337,"94.6",41,"87.9",2415,"6.6",663315,666619,642851,474832,527038,681584,642731,592626,596103,670768,"53.86",0.023,0.029,"0",1,0,0,3,52,2,"Slider",5,0,5,0,0,5,5,0,"Infield shift","Standard",99,"-0.002","-0.187"
"FF","2022-07-25","93","-1.93","5.93","Marte, Ketel",606466,605154,"field_out","hit_into_play",,,,,2,"Ketel Marte flies out sharply to right fielder Luis Gonzalez.   Josh Rojas to 3rd.    Alek Thomas to 2nd.","R","L","R","ARI","SF","X",9,"fly_ball",0,0,2022,"-0.75","1.51","0.21","3.31",,668942,677950,1,5,"Bot",183.46,63.47,,,663698,,,7.1752662930534665,-135.16529022691176,-4.242393344991768,-10.7875602261338,29.788251622629964,-12.983675413642512,"3.59","1.74",363,"101.1",43,"93.5",2195,"6.7",663315,605154,663698,474832,527038,681584,642731,592626,596103,670768,"53.84",0.103,0.2,"0",1,0,0,3,36,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard",209,"-0.018","-0.467"
"SI","2022-07-17","91.9","-1.6","5.23","Marte, Ketel",606466,605182,"strikeout","called_strike",,,,,5,"Ketel Marte called out on strikes.","R","L","R","SD","ARI","S",2,,1,2,2022,"-1.3","1.1","0.17","2.65",,,,0,6,"Top",,,,,543592,,,7.388297792070059,-133.57163973582072,-3.049217587172664,-17.169510368472057,31.527640783692828,-18.573349386652875,"3.61","1.75",,,,"92.6",2095,"7",662269,605182,543592,543333,630105,592518,682928,595777,663757,608577,"53.53",,,"0",1,0,0,,40,5,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",206,"0.033","-0.158"
"SL","2022-07-17","78.9","-1.66","5.38","Marte, Ketel",606466,605182,"field_out","hit_into_play",,,,,9,"Ketel Marte flies out to shortstop C.  J. Abrams.","R","L","R","SD","ARI","X",6,"fly_ball",1,0,2022,"1.07","-0.1","0.39","1.81",,677950,,0,4,"Top",132.18,122.13,,,543592,,,2.485535951152107,-114.80689330659301,-0.6735943735158217,8.84953897582799,24.1757941381713,-33.11919676826964,"3.58","1.74",189,"84.6",61,"79.1",2420,"6.8",662269,605182,543592,543333,630105,592518,682928,595777,663757,608577,"53.73",0.014,0.013,"0",1,0,0,3,25,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",64,"0.051","-0.405"
"FF","2022-07-17","98.2","1.74","5.87","Marte, Ketel",606466,670970,"single","hit_into_play",,,,,12,"Ketel Marte singles on a ground ball to right fielder Nomar Mazara.","R","R","L","SD","ARI","X",9,"ground_ball",0,0,2022,"0.68","1.56","0.97","2.93",,,,2,9,"Top",198.23,107.58,,,543592,,,-3.66378887421043,-142.78934891266906,-6.034091485978619,10.21417056399757,36.07651803254724,-9.706394500745617,"3.58","1.74",97,"98.4",3,"97.9",2515,"6.4",662269,670970,543592,543333,630105,592518,673490,595777,665923,608577,"54.09",0.491,0.458,"0.9",1,1,0,4,68,1,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",148,"-0.005","0.117"
